SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,COW,MAR,SCHL,SEMP,SEX,WAGP,WKHP,WKWN,ESR,HICOV,HISP,OCCP,PERNP,PINCP,PRIVCOV,PUBCOV,RAC1P,occp_label
2022HU1173030,01,04601,48,1117193,14,29,6,1,21,77000,2,0,30,50,1.0,1,01,2850.0,77000,79000,1,2,1,Writers and Authors
2022HU1176467,01,00502,48,1117193,13,33,6,5,20,3400,2,0,20,48,6.0,2,01,2634.0,3400,3400,2,2,1,Graphic Designers
2022HU1176667,01,02322,48,1117193,9,38,6,1,21,6200,2,0,30,8,6.0,2,01,2634.0,6200,6200,2,2,1,Graphic Designers
2022HU1177060,02,05100,48,1117193,19,35,6,1,21,40000,2,0,40,52,1.0,1,01,2910.0,40000,40000,1,2,1,Photographers
2022HU1178180,01,02508,48,1117193,27,28,7,5,19,0,1,24000,45,52,1.0,1,01,2905.0,24000,24000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1179309,02,02516,48,1117193,226,42,3,1,16,0,1,65000,40,52,1.0,1,01,2905.0,65000,65000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1180280,01,02309,48,1117193,11,39,7,1,19,0,1,150000,60,52,1.0,1,01,2751.0,150000,150000,1,2,1,Music Directors and Composers
2022HU1180909,01,05307,48,1117193,30,38,6,5,21,32000,1,0,20,48,1.0,1,01,2752.0,32000,37060,1,2,1,Musicians and Singers
2022HU1181241,01,05306,48,1117193,16,56,7,1,22,0,1,88000,90,40,1.0,1,01,2710.0,88000,113000,1,2,1,Producers and Directors
2022HU1183285,02,02006,48,1117193,20,43,6,1,19,0,2,0,,,6.0,1,01,2910.0,0,0,1,2,1,Photographers
2022HU1184040,02,05915,48,1117193,25,25,1,5,21,0,1,1000,40,20,1.0,2,01,2850.0,1000,1000,2,2,1,Writers and Authors
2022HU1184226,01,01905,48,1117193,33,36,7,5,22,0,2,15000,30,52,6.0,1,23,2710.0,15000,15000,1,2,9,Producers and Directors
2022HU1186474,11,04200,48,1117193,13,33,2,3,16,0,1,35000,55,52,1.0,1,01,2634.0,35000,35000,2,1,1,Graphic Designers
2022HU1188371,02,02309,48,1117193,10,38,6,1,21,15000,2,0,40,52,1.0,1,01,2634.0,15000,15000,1,2,1,Graphic Designers
2022HU1189187,03,02301,48,1117193,11,31,1,5,19,0,1,25000,45,52,1.0,2,02,2752.0,25000,25000,2,2,9,Musicians and Singers
2022HU1189362,03,03306,48,1117193,17,23,1,5,21,2700,1,15000,40,12,6.0,1,02,2905.0,17700,17760,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1189590,01,03600,48,1117193,14,75,1,1,21,0,1,0,,,6.0,1,01,2850.0,0,21100,1,1,1,Writers and Authors
2022HU1190729,01,04611,48,1117193,18,36,1,5,21,0,2,60000,40,52,1.0,1,21,2634.0,60000,60000,1,2,9,Graphic Designers
2022HU1193248,01,01901,48,1117193,14,26,1,5,21,0,1,95000,40,52,1.0,1,01,2850.0,95000,95860,1,2,1,Writers and Authors
2022HU1197915,01,02307,48,1117193,5,78,2,1,22,5500,1,12800,30,32,6.0,1,01,2752.0,18300,61230,1,1,1,Musicians and Singers
2022HU1202312,02,02306,48,1117193,11,53,1,5,19,0,1,70000,40,52,1.0,1,01,2910.0,70000,70000,1,2,1,Photographers
2022HU1203132,03,00700,48,1117193,4,32,1,5,21,0,2,55000,40,52,1.0,2,01,2634.0,55000,55000,2,2,3,Graphic Designers
2022HU1203185,01,02321,48,1117193,8,75,2,3,19,0,2,0,,,6.0,1,01,2752.0,0,23000,2,1,1,Musicians and Singers
2022HU1205210,01,05308,48,1117193,27,47,4,3,24,0,1,50000,40,52,1.0,1,23,2752.0,50000,50000,1,2,9,Musicians and Singers
2022HU1206724,01,00800,48,1117193,5,37,3,1,22,0,1,63000,45,52,1.0,1,01,2751.0,63000,63000,1,2,9,Music Directors and Composers
2022HU1207429,02,02003,48,1117193,93,25,2,1,22,0,1,7200,40,10,1.0,1,01,2752.0,7200,8200,1,2,1,Musicians and Singers
2022HU1207964,01,04604,48,1117193,17,47,2,1,21,7000,1,85000,40,52,1.0,1,01,2752.0,92000,92000,1,2,1,Musicians and Singers
2022HU1210331,02,00900,48,1117193,3,45,7,1,17,0,1,50000,60,52,1.0,1,01,2910.0,50000,50000,1,2,1,Photographers
2022HU1211938,01,04604,48,1117193,9,54,4,1,22,12000,2,1800,20,52,1.0,1,01,2850.0,13800,88800,1,2,1,Writers and Authors
2022HU1212704,01,02504,48,1117193,16,59,1,1,19,0,1,43600,46,52,1.0,1,01,2905.0,43600,43600,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1213421,01,02501,48,1117193,9,72,6,1,22,10000,1,0,10,48,1.0,1,01,2850.0,10000,89800,2,1,1,Writers and Authors
2022HU1213880,01,02001,48,1117193,10,54,6,1,22,9000,2,0,15,50,1.0,2,01,2634.0,9000,9000,2,2,1,Graphic Designers
2022HU1215294,02,01300,48,1117193,4,75,6,1,21,0,2,0,,,6.0,1,01,2850.0,0,14900,1,1,1,Writers and Authors
2022HU1216085,01,05308,48,1117193,11,59,3,3,19,0,2,50000,40,52,1.0,1,01,2905.0,50000,50000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1216115,01,03400,48,1117193,32,59,1,5,19,0,2,31000,40,49,1.0,2,01,2910.0,31000,31030,2,2,1,Photographers
2022HU1216464,01,01901,48,1117193,6,79,6,5,21,200,1,0,4,1,6.0,1,01,2752.0,200,21200,1,1,1,Musicians and Singers
2022HU1217169,01,05303,48,1117193,21,28,1,5,21,0,2,50000,40,52,1.0,1,03,2850.0,50000,50000,1,2,2,Writers and Authors
2022HU1217576,01,00100,48,1117193,8,54,7,3,18,0,2,19500,40,26,3.0,2,02,2634.0,19500,19500,2,2,9,Graphic Designers
2022HU1218068,01,02312,48,1117193,9,29,6,5,21,49000,2,16300,40,52,1.0,1,01,2710.0,65300,65300,1,2,9,Producers and Directors
2022HU1220803,02,04635,48,1117193,39,40,1,1,21,0,1,80000,40,48,1.0,1,01,2634.0,80000,80000,1,2,1,Graphic Designers
2022HU1220867,01,05913,48,1117193,69,26,2,1,22,0,1,40000,40,52,1.0,1,02,2850.0,40000,40000,1,2,9,Writers and Authors
2022HU1221123,01,07402,48,1117193,40,46,6,5,21,15400,1,0,30,52,1.0,1,01,2634.0,15400,15400,1,2,9,Graphic Designers
2022HU1222281,02,07401,48,1117193,8,56,2,1,21,67000,1,9800,25,50,1.0,1,01,2752.0,76800,77020,1,2,1,Musicians and Singers
2022HU1222377,01,05306,48,1117193,36,56,7,4,19,0,1,250000,40,52,1.0,1,01,2751.0,250000,300000,1,2,1,Music Directors and Composers
2022HU1224160,01,05904,48,1117193,26,23,1,5,19,0,1,10100,40,52,1.0,1,02,2910.0,10100,12100,1,2,1,Photographers
2022HU1224540,01,04906,48,1117193,34,35,6,1,20,25000,1,0,30,52,1.0,1,01,2910.0,25000,25000,1,2,1,Photographers
2022HU1224540,02,04906,48,1117193,21,32,6,1,20,30000,2,0,40,52,1.0,1,01,2910.0,30000,30000,1,2,1,Photographers
2022HU1224798,01,03801,48,1117193,11,31,1,5,21,0,1,29000,30,52,1.0,1,02,2634.0,29000,29000,2,1,8,Graphic Designers
2022HU1225816,03,04901,48,1117193,13,32,2,5,20,0,2,4000,10,52,1.0,1,01,2752.0,4000,4000,1,2,2,Musicians and Singers
2022HU1227632,01,04601,48,1117193,17,40,1,1,22,0,2,18000,15,17,1.0,1,01,2710.0,18000,18000,1,2,1,Producers and Directors
2022HU1228462,01,04612,48,1117193,22,33,6,1,20,6000,1,92000,45,52,1.0,1,21,2634.0,98000,98000,1,2,9,Graphic Designers
2022HU1228592,01,02311,48,1117193,17,65,6,3,21,0,2,0,,,6.0,1,01,2850.0,0,44000,2,1,1,Writers and Authors
2022HU1229013,04,06802,48,1117193,36,21,1,5,16,0,1,3000,6,52,2.0,2,02,2752.0,3000,3000,2,2,9,Musicians and Singers
2022HU1229912,01,02509,48,1117193,15,59,6,1,19,500,1,0,10,10,1.0,1,01,2850.0,500,500,1,2,1,Writers and Authors
2022HU1231634,01,07401,48,1117193,13,35,3,5,21,0,2,49800,45,52,1.0,1,01,2751.0,49800,49800,1,2,1,Music Directors and Composers
2022HU1233005,02,02101,48,1117193,16,67,7,1,16,0,1,30000,40,6,1.0,1,01,2752.0,30000,43200,2,1,1,Musicians and Singers
2022HU1234683,01,02301,48,1117193,23,31,1,1,21,0,2,45000,40,52,1.0,1,01,2634.0,45000,45000,1,2,1,Graphic Designers
2022HU1236324,03,06805,48,1117193,8,21,4,5,18,0,2,21000,30,40,1.0,1,01,2905.0,21000,21000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1237445,02,02301,48,1117193,9,38,6,1,22,1500,2,0,40,8,1.0,1,01,2634.0,1500,1500,1,2,6,Graphic Designers
2022HU1240396,01,04503,48,1117193,13,25,6,5,21,0,1,0,,,6.0,1,01,2850.0,0,0,1,2,1,Writers and Authors
2022HU1240716,01,04604,48,1117193,29,61,1,5,21,0,1,0,,,6.0,1,01,2634.0,0,71000,1,2,1,Graphic Designers
2022HU1244217,02,04630,48,1117193,16,54,7,1,20,0,2,0,,,6.0,1,02,2700.0,0,0,1,2,9,Actors
2022HU1244451,01,03900,48,1117193,15,30,1,1,19,0,2,20000,35,52,1.0,2,01,2634.0,20000,20000,2,2,1,Graphic Designers
2022HU1244598,01,04615,48,1117193,14,23,1,5,08,0,2,6300,25,52,1.0,2,08,2740.0,6300,6300,2,2,9,Dancers and Choreographers
2022HU1244598,03,04615,48,1117193,13,20,1,5,09,0,2,33300,25,52,1.0,2,16,2740.0,33300,33300,2,2,9,Dancers and Choreographers
2022HU1248631,02,02303,48,1117193,15,25,1,5,20,0,1,25000,45,52,1.0,1,02,2752.0,25000,25000,1,2,1,Musicians and Singers
2022HU1250275,01,02504,48,1117193,29,23,1,1,18,18000,1,20000,40,52,1.0,1,01,2905.0,38000,38000,1,1,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1250407,01,05302,48,1117193,12,45,6,1,21,80000,2,40000,40,52,1.0,1,01,2850.0,120000,128000,1,2,1,Writers and Authors
2022HU1250720,01,00900,48,1117193,20,42,1,1,19,0,1,130000,40,52,1.0,1,01,2751.0,130000,130000,1,2,1,Music Directors and Composers
2022HU1251785,03,05916,48,1117193,25,24,6,5,21,20000,1,0,40,42,1.0,1,01,2850.0,20000,20000,1,2,1,Writers and Authors
2022HU1256087,02,02515,48,1117193,16,79,6,1,22,7000,2,0,20,50,1.0,1,01,2752.0,7000,21400,1,1,1,Musicians and Singers
2022HU1257362,02,02307,48,1117193,30,39,1,1,21,0,2,51000,40,49,6.0,1,01,2910.0,51000,51000,1,2,1,Photographers
2022HU1258536,02,05905,48,1117193,24,49,6,1,22,5000,1,0,25,52,1.0,2,02,2634.0,5000,5000,2,2,9,Graphic Designers
2022HU1258753,01,05309,48,1117193,15,39,6,1,21,0,2,0,,,6.0,1,01,2634.0,0,0,1,2,1,Graphic Designers
2022HU1259476,01,02315,48,1117193,11,51,1,5,19,0,1,3000,30,30,1.0,1,01,2710.0,3000,3000,1,2,1,Producers and Directors
2022HU1259725,02,05402,48,1117193,19,52,3,1,22,0,1,60000,50,52,1.0,1,02,2751.0,60000,60000,1,2,9,Music Directors and Composers
2022HU1260213,01,05203,48,1117193,16,63,6,1,19,100,2,200,32,2,1.0,1,01,2700.0,300,25300,1,2,1,Actors
2022HU1260570,01,04631,48,1117193,12,74,1,2,18,0,2,0,,,6.0,1,01,2850.0,0,46000,2,1,1,Writers and Authors
2022HU1262897,01,06803,48,1117193,62,36,1,1,19,0,1,40000,50,52,1.0,1,02,2751.0,40000,40000,1,2,9,Music Directors and Composers
2022HU1262897,02,06803,48,1117193,48,33,1,1,21,0,2,5600,40,16,1.0,1,02,2910.0,5600,5600,1,2,9,Photographers
2022HU1263171,03,02312,48,1117193,17,17,6,5,14,0,2,0,,,6.0,1,01,2634.0,0,2000,1,2,2,Graphic Designers
2022HU1263293,02,02101,48,1117193,2,67,2,1,22,0,2,26300,30,52,1.0,1,01,2751.0,26300,43900,2,1,1,Music Directors and Composers
2022HU1263949,01,03801,48,1117193,12,32,6,1,21,30000,2,0,10,52,1.0,1,01,2634.0,30000,30000,1,2,1,Graphic Designers
2022HU1264067,01,04604,48,1117193,10,31,6,5,21,48600,2,0,55,52,1.0,1,01,2910.0,48600,48680,1,1,9,Photographers
2022HU1265391,02,02003,48,1117193,11,55,6,1,21,2000,1,0,10,10,1.0,1,01,2850.0,2000,2000,1,2,1,Writers and Authors
2022HU1266058,01,06000,48,1117193,4,65,2,1,22,3500,2,7200,20,32,1.0,1,01,2752.0,10700,24100,1,1,1,Musicians and Singers
2022HU1267987,02,04801,48,1117193,7,62,6,1,21,6000,2,6000,40,48,1.0,1,01,2752.0,12000,14000,2,1,1,Musicians and Singers
2022HU1268368,01,04612,48,1117193,50,52,1,3,19,2000,1,52000,45,52,1.0,1,24,2634.0,54000,54000,1,2,9,Graphic Designers
2022HU1269744,01,02313,48,1117193,14,69,1,1,21,0,1,92000,40,52,1.0,1,01,2634.0,92000,92000,1,2,1,Graphic Designers
2022HU1270364,01,06805,48,1117193,7,75,3,5,22,0,1,48000,50,52,1.0,1,02,2752.0,48000,99000,2,1,1,Musicians and Singers
2022HU1272504,01,04613,48,1117193,12,74,3,3,22,0,2,149000,8,52,1.0,1,01,2850.0,149000,181900,1,1,1,Writers and Authors
2022HU1276455,01,00501,48,1117193,36,33,1,1,19,0,2,1000,10,14,1.0,2,01,2910.0,1000,10600,2,2,1,Photographers
2022HU1277113,01,01904,48,1117193,11,54,7,1,21,0,1,75000,35,35,1.0,2,01,2710.0,75000,75100,2,2,1,Producers and Directors
2022HU1277495,01,02313,48,1117193,18,51,1,1,21,0,1,107000,40,52,1.0,1,01,2905.0,107000,107100,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1277875,01,02511,48,1117193,13,48,1,1,22,0,2,200000,50,52,1.0,1,02,2710.0,200000,200000,1,2,9,Producers and Directors
2022HU1278031,01,04604,48,1117193,27,47,2,5,22,300,2,5800,32,52,1.0,1,01,2634.0,6100,6100,1,2,2,Graphic Designers
2022HU1278519,01,04613,48,1117193,28,23,1,5,19,0,2,3000,24,20,1.0,1,04,2740.0,3000,3000,2,1,8,Dancers and Choreographers
2022HU1278566,02,04611,48,1117193,9,52,1,4,22,0,1,40000,38,30,1.0,2,01,2634.0,40000,43500,2,2,6,Graphic Designers
2022HU1282357,01,02306,48,1117193,9,31,1,1,21,0,1,88000,40,52,1.0,1,01,2634.0,88000,88000,1,2,1,Graphic Designers
2022HU1283331,02,02507,48,1117193,11,65,6,1,21,6000,1,0,8,52,1.0,1,01,2910.0,6000,6000,2,1,1,Photographers
2022HU1284785,01,04601,48,1117193,9,72,7,5,23,0,1,10800,30,40,1.0,1,01,2710.0,10800,33200,2,1,1,Producers and Directors
2022HU1286349,03,01905,48,1117193,15,32,1,5,21,0,2,45000,40,48,1.0,1,01,2905.0,45000,45300,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1287178,02,02003,48,1117193,7,38,2,1,22,0,1,65000,45,52,1.0,1,01,2751.0,65000,65000,1,2,1,Music Directors and Composers
2022HU1287606,01,02502,48,1117193,17,61,2,5,21,0,2,13800,21,27,3.0,1,01,2751.0,13800,22300,1,2,1,Music Directors and Composers
2022HU1287775,02,04619,48,1117193,42,27,2,5,19,0,2,4000,10,52,1.0,1,01,2752.0,4000,4000,1,2,2,Musicians and Singers
2022HU1291336,01,01904,48,1117193,23,61,7,1,19,0,1,60000,40,52,1.0,2,01,2850.0,60000,60000,2,2,9,Writers and Authors
2022HU1292222,01,02312,48,1117193,13,25,3,5,22,0,2,15100,40,15,1.0,2,01,2850.0,15100,24100,2,2,1,Writers and Authors
2022HU1294038,02,03802,48,1117193,11,25,7,5,21,0,2,150000,20,52,1.0,1,01,2910.0,150000,150000,1,2,1,Photographers
2022HU1294141,02,05401,48,1117193,7,67,7,1,19,0,2,35000,40,52,1.0,1,01,2634.0,35000,52300,2,1,1,Graphic Designers
2022HU1295891,01,06803,48,1117193,10,50,2,1,22,0,2,48000,40,52,1.0,1,02,2710.0,48000,48000,1,2,3,Producers and Directors
2022HU1295939,02,04613,48,1117193,17,36,4,5,21,0,2,96000,45,52,1.0,1,01,2850.0,96000,96000,1,2,1,Writers and Authors
2022HU1296572,01,02004,48,1117193,8,60,2,1,21,0,2,115000,40,52,1.0,1,01,2710.0,115000,115000,1,2,1,Producers and Directors
2022HU1296572,02,02004,48,1117193,9,61,7,1,21,0,1,125000,40,52,1.0,1,01,2710.0,125000,125000,1,2,1,Producers and Directors
2022HU1297446,01,01901,48,1117193,23,46,7,5,24,28000,1,74000,35,52,1.0,1,01,2752.0,102000,102000,1,2,1,Musicians and Singers
2022HU1297610,02,04301,48,1117193,67,31,1,1,21,0,2,15000,20,40,6.0,1,02,2910.0,15000,15000,1,2,9,Photographers
2022HU1300537,02,04601,48,1117193,14,32,6,1,21,23000,2,0,30,52,1.0,1,01,2850.0,23000,23000,1,2,1,Writers and Authors
2022HU1301262,03,03306,48,1117193,6,19,2,5,16,0,2,3900,16,12,6.0,1,01,2752.0,3900,3900,1,2,1,Musicians and Singers
2022HU1302432,01,04624,48,1117193,22,68,1,1,23,0,1,0,,,6.0,1,01,2850.0,0,27600,2,1,1,Writers and Authors
2022HU1302464,03,02006,48,1117193,9,38,1,3,21,0,2,75000,45,52,1.0,1,01,2634.0,75000,75000,1,2,1,Graphic Designers
2022HU1302842,02,01600,48,1117193,11,58,7,1,16,0,1,45000,50,52,1.0,1,02,2710.0,45000,50000,1,2,8,Producers and Directors
2022HU1303745,01,04639,48,1117193,18,54,1,1,21,0,1,204000,44,46,1.0,1,01,2634.0,204000,204000,1,2,1,Graphic Designers
2022HU1303795,03,05700,48,1117193,11,16,1,5,13,0,2,500,2,10,6.0,1,01,2700.0,500,26600,1,1,1,Actors
2022HU1304187,02,04628,48,1117193,12,41,2,1,20,0,1,45800,40,48,1.0,1,01,2751.0,45800,45800,1,2,1,Music Directors and Composers
2022HU1304902,01,03100,48,1117193,81,76,2,5,19,0,1,44000,30,52,1.0,1,01,2634.0,44000,68000,2,1,1,Graphic Designers
2022HU1305083,04,03400,48,1117193,6,45,6,4,16,4,1,0,24,12,1.0,1,01,2752.0,4,4,1,2,1,Musicians and Singers
2022HU1305121,02,01501,48,1117193,13,42,7,1,20,0,2,2500,4,10,1.0,1,01,2910.0,2500,2500,1,2,1,Photographers
2022HU1310377,02,05303,48,1117193,15,40,6,5,21,4000,2,0,20,48,1.0,1,01,2850.0,4000,8800,1,2,1,Writers and Authors
2022HU1311358,02,07402,48,1117193,14,24,1,1,21,0,2,4000,8,48,6.0,1,01,2710.0,4000,4000,1,2,1,Producers and Directors
2022HU1314021,01,02303,48,1117193,43,34,7,1,16,0,1,78000,55,52,1.0,1,01,2752.0,78000,78000,1,2,2,Musicians and Singers
2022HU1314238,02,03310,48,1117193,53,23,1,1,21,0,2,15000,40,32,1.0,1,02,2634.0,15000,15000,1,2,9,Graphic Designers
2022HU1314402,02,04620,48,1117193,24,39,6,1,17,40000,1,0,8,50,1.0,1,01,2905.0,40000,40000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1315282,01,02315,48,1117193,7,24,1,5,21,0,1,40000,40,46,1.0,1,01,2634.0,40000,40000,1,2,1,Graphic Designers
2022HU1316488,04,02309,48,1117193,9,26,6,5,19,30000,1,0,40,51,1.0,1,01,2910.0,30000,30000,1,2,1,Photographers
2022HU1323950,01,02004,48,1117193,8,37,7,1,21,0,1,24000,50,52,1.0,1,01,2634.0,24000,24000,1,2,9,Graphic Designers
2022HU1324027,01,02515,48,1117193,16,35,1,4,21,0,1,430,20,8,1.0,1,02,2700.0,430,25130,1,2,9,Actors
2022HU1324028,02,07401,48,1117193,11,44,4,1,22,0,2,3100,20,25,1.0,1,01,2634.0,3100,3100,1,2,6,Graphic Designers
2022HU1324101,02,02301,48,1117193,21,27,1,5,18,0,2,20000,40,30,1.0,1,01,2634.0,20000,20000,1,2,6,Graphic Designers
2022HU1326001,01,00800,48,1117193,20,30,1,3,17,0,2,40000,40,52,1.0,1,01,2634.0,40000,40000,1,2,1,Graphic Designers
2022HU1326263,04,04603,48,1117193,15,43,6,4,18,4000,2,0,8,52,1.0,1,01,2634.0,4000,4000,1,2,8,Graphic Designers
2022HU1326350,01,05202,48,1117193,9,64,2,1,21,0,2,400,2,6,6.0,1,01,2752.0,400,400,1,2,1,Musicians and Singers
2022HU1330715,02,05306,48,1117193,8,59,6,1,21,0,2,0,,,6.0,1,01,2850.0,0,0,1,2,1,Writers and Authors
2022HU1330840,01,04610,48,1117193,13,36,1,5,19,0,1,55000,40,52,1.0,2,02,2634.0,55000,55000,2,2,3,Graphic Designers
2022HU1330935,01,05307,48,1117193,13,48,7,1,23,0,2,90000,35,52,1.0,1,01,2634.0,90000,90000,1,2,1,Graphic Designers
2022HU1332642,01,02313,48,1117193,16,45,6,5,21,48000,1,0,40,52,1.0,2,01,2634.0,48000,48000,2,2,1,Graphic Designers
2022HU1335845,02,02303,48,1117193,11,62,2,1,20,0,2,14000,6,52,1.0,1,01,2752.0,14000,14000,1,2,1,Musicians and Singers
2022HU1336706,02,02319,48,1117193,12,58,4,1,18,0,1,20000,20,30,1.0,1,02,2910.0,20000,63000,1,2,9,Photographers
2022HU1336724,01,05204,48,1117193,31,52,7,1,19,0,1,150000,40,52,1.0,1,01,2634.0,150000,150000,1,2,1,Graphic Designers
2022HU1337667,01,02313,48,1117193,14,25,1,5,22,4000,2,45000,40,52,1.0,1,01,2634.0,49000,49000,1,2,1,Graphic Designers
2022HU1337725,02,06301,48,1117193,19,38,6,5,19,10000,2,0,10,24,6.0,2,02,2910.0,10000,10000,2,2,9,Photographers
2022HU1338349,02,02006,48,1117193,13,55,6,1,16,11400,1,0,32,48,1.0,1,01,2752.0,11400,11900,1,2,1,Musicians and Singers
2022HU1341231,01,03502,48,1117193,13,57,4,5,22,0,2,68000,47,52,1.0,1,02,2850.0,68000,68000,1,2,9,Writers and Authors
2022HU1341376,01,04904,48,1117193,20,34,3,5,21,0,1,78000,45,52,1.0,1,01,2710.0,78000,78000,1,2,1,Producers and Directors
2022HU1341919,01,01903,48,1117193,7,71,6,1,22,3200,1,0,30,11,6.0,1,01,2700.0,3200,3200,2,1,6,Actors
2022HU1343105,03,05700,48,1117193,19,37,3,4,21,0,2,2500,15,20,3.0,1,01,2910.0,2500,2530,1,2,1,Photographers
2022HU1343789,01,05307,48,1117193,42,46,6,3,19,95000,1,0,10,52,6.0,1,01,2910.0,95000,95000,1,2,1,Photographers
2022HU1343849,02,05500,48,1117193,3,68,2,1,19,4000,2,3100,3,48,1.0,1,01,2752.0,7100,43100,1,1,1,Musicians and Singers
2022HU1344610,02,02501,48,1117193,16,23,6,3,21,5000,2,0,30,52,1.0,1,24,2850.0,5000,5000,1,2,9,Writers and Authors
2022HU1344923,02,04640,48,1117193,59,33,6,1,16,1500,2,0,12,2,1.0,2,04,2850.0,1500,1500,2,2,9,Writers and Authors
2022HU1347407,01,04630,48,1117193,36,47,1,1,21,0,2,0,,,6.0,1,01,2700.0,0,0,1,2,1,Actors
2022HU1347972,02,01700,48,1117193,14,51,1,1,21,0,1,70000,50,32,1.0,1,01,2850.0,70000,70000,1,2,1,Writers and Authors
2022HU1349605,02,02310,48,1117193,52,39,7,1,21,0,1,20000,30,52,1.0,2,02,2910.0,20000,20000,2,2,8,Photographers
2022HU1349665,03,02400,48,1117193,24,23,1,5,21,0,2,30000,40,52,1.0,2,02,2634.0,30000,30000,2,2,1,Graphic Designers
2022HU1349925,02,02001,48,1117193,10,64,3,1,21,0,2,0,,,6.0,1,01,2634.0,0,35600,1,2,1,Graphic Designers
2022HU1351314,01,05401,48,1117193,6,57,6,1,21,58000,1,0,60,52,1.0,1,01,2910.0,58000,58000,1,2,1,Photographers
2022HU1353166,01,03305,48,1117193,10,92,1,2,18,0,1,0,,,6.0,1,01,2905.0,0,19000,1,1,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2022HU1353804,01,05303,48,1117193,15,60,1,3,22,0,1,0,,,6.0,1,01,2710.0,0,9000,1,2,1,Producers and Directors
2022HU1353834,02,04640,48,1117193,14,44,1,1,21,0,2,960,12,4,6.0,1,01,2700.0,960,960,1,2,6,Actors
2022HU1353930,01,02005,48,1117193,18,49,1,1,20,0,1,65000,45,52,1.0,1,01,2634.0,65000,65000,1,2,1,Graphic Designers
2022HU1354502,01,04604,48,1117193,9,35,2,5,24,2000,1,45000,36,52,1.0,1,01,2752.0,47000,44600,1,2,1,Musicians and Singers
2022HU1354668,02,05307,48,1117193,38,25,2,5,19,0,1,80000,8,52,6.0,2,24,2910.0,80000,80000,2,2,1,Photographers
2022HU1354809,02,01100,48,1117193,11,71,1,1,22,0,2,3000,25,6,1.0,1,01,2752.0,3000,10800,1,1,1,Musicians and Singers
2022HU1355058,01,04604,48,1117193,21,69,6,1,22,30000,1,0,12,28,6.0,1,01,2850.0,30000,80020,1,1,1,Writers and Authors
2022HU1355575,02,06000,48,1117193,5,63,6,1,22,0,2,0,,,6.0,1,01,2850.0,0,20000,1,2,1,Writers and Authors
2022HU1355854,01,02302,48,1117193,33,42,1,1,19,0,2,54000,40,52,1.0,1,01,2634.0,54000,54000,1,2,1,Graphic Designers
2022HU1356090,01,02320,48,1117193,8,31,1,1,21,135000,2,120000,35,52,1.0,1,01,2634.0,255000,255000,1,2,1,Graphic Designers
2022HU1356575,01,05902,48,1117193,9,50,2,1,22,10000,2,10000,6,48,1.0,1,01,2752.0,20000,20050,1,2,1,Musicians and Singers
2022HU1358611,01,04504,48,1117193,22,27,1,5,19,0,2,36000,40,52,1.0,1,01,2634.0,36000,36000,1,2,1,Graphic Designers
